cr57c_accountid,cr57c_address2_country,cr57c_agfa_saprecordid
434012A3-21EB-ED11-8849-0022489FD623,United States of America,
673DFBA2-21EB-ED11-8849-0022489FD80B,United States of America,
85AA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
6A9489D8-5977-F011-B4CC-7C1E528769F9,United States of America,
6F2805A5-22EB-ED11-8848-000D3AB11D4F,United States of America,
C4AEB0A3-22EB-ED11-8849-0022489FD093,United States of America,
661FFE71-CBE4-EF11-8EEA-000D3A6519BD,United States of America,
3358079E-21EB-ED11-8849-0022489FD093,United States of America,
8C58079E-21EB-ED11-8849-0022489FD093,United States of America,
7DAEB0A3-22EB-ED11-8849-0022489FD093,United States of America,
F43F12A3-21EB-ED11-8849-0022489FD623,United States of America,
1B28B7A4-22EB-ED11-8849-0022489FD9DD,United States of America,
EF0812A3-22EB-ED11-8849-000D3A680C8A,United States of America,
E508BAA2-21EB-ED11-8849-000D3ADA93B4,United States of America,
05584E9F-21EB-ED11-8849-0022489FDDCE,United States of America,
E4574E9F-21EB-ED11-8849-0022489FDDCE,United States of America,
678B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
65FC35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
B92805A5-22EB-ED11-8848-000D3AB11D4F,United States of America,
0BAFB0A3-22EB-ED11-8849-0022489FD093,United States of America,
16AFB0A3-22EB-ED11-8849-0022489FD093,United States of America,
B6872BA4-22EB-ED11-8849-0022489FD9A7,United States of America,
EFAA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
088B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
F7FB35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
DD08BAA2-21EB-ED11-8849-000D3ADA93B4,United States of America,
277700A3-21EB-ED11-8849-0022489FDDEE,United States of America,
0BAB79A0-21EB-ED11-8849-0022489FDE79,United States of America,
2F8B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
A1FB35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
A958079E-21EB-ED11-8849-0022489FD093,United States of America,
7AFAE89F-21EB-ED11-8849-0022489FD0DC,United States of America,
EEA0C9A4-22EB-ED11-8849-0022489FDDEE,United States of America,
79AA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
F1AA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
15C0A694-F907-F111-8407-7CED8D7527B9,United States of America,
299CAE9C-21EB-ED11-8849-000D3ADA93B4,United States of America,
62CFE7A1-22EB-ED11-8849-000D3ADA93B4,United States of America,
7070CEA1-22EB-ED11-8849-0022489D9FCF,United States of America,
A3AEB0A3-22EB-ED11-8849-0022489FD093,United States of America,
C7F4029D-21EB-ED11-8849-0022489FD80B,United States of America,
3BAA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
014012A3-21EB-ED11-8849-0022489FD623,United States of America,
2CC58B9E-21EB-ED11-8849-0022489FD9DD,United States of America,
E7A0C9A4-22EB-ED11-8849-0022489FDDEE,United States of America,
7F8B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
632805A5-22EB-ED11-8848-000D3AB11D4F,United States of America,
F8E5371F-62CD-ED11-B597-000D3ADA93B4,United States of America,
F757079E-21EB-ED11-8849-0022489FD093,United States of America,
AFF5029D-21EB-ED11-8849-0022489FD80B,United States of America,
7BFB35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
CD08BAA2-21EB-ED11-8849-000D3ADA93B4,United States of America,
CCAEB0A3-22EB-ED11-8849-0022489FD093,United States of America,
86F4029D-21EB-ED11-8849-0022489FD80B,United States of America,
A4574E9F-21EB-ED11-8849-0022489FDDCE,United States of America,
4C7700A3-21EB-ED11-8849-0022489FDDEE,United States of America,
407700A3-21EB-ED11-8849-0022489FDDEE,United States of America,
B0AA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
79AB79A0-21EB-ED11-8849-0022489FDE79,United States of America,
F2175D39-0195-EF11-8A6A-000D3A6519BD,United States of America,
174012A3-21EB-ED11-8849-0022489FD623,United States of America,
35A1C9A4-22EB-ED11-8849-0022489FDDEE,United States of America,
ECA979A0-21EB-ED11-8849-0022489FDE79,United States of America,
36AA79A0-21EB-ED11-8849-0022489FDE79,United States of America,
70AB79A0-21EB-ED11-8849-0022489FDE79,United States of America,
948B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
6B58079E-21EB-ED11-8849-0022489FD093,United States of America,
2EAFB0A3-22EB-ED11-8849-0022489FD093,United States of America,
7CF5029D-21EB-ED11-8849-0022489FD80B,United States of America,
363DFBA2-21EB-ED11-8849-0022489FD80B,United States of America,
8DC99E9E-21EB-ED11-8848-0022489FDB1D,United States of America,
38A05926-D02F-F011-8C4D-7C1E5236E657,United States of America,
F2FA35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
47FB35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
10FC35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
57FD35A0-21EB-ED11-8849-000D3A680C8A,United States of America,
9308BAA2-21EB-ED11-8849-000D3ADA93B4,United States of America,
AB08BAA2-21EB-ED11-8849-000D3ADA93B4,United States of America,
E5AEB0A3-22EB-ED11-8849-0022489FD093,United States of America,
0B584E9F-21EB-ED11-8849-0022489FDDCE,United States of America,
6F8B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
3A8B6CA5-22EB-ED11-8849-0022489FDE79,United States of America,
EE8D563F-D0BA-F011-BBD2-7C1E52766C1D,United States of America,
3BBADA5E-21EB-ED11-8848-000D3AB11D4F,United States of America,
D1F1F57A-22EB-ED11-8848-000D3AB11D4F,United States of America,
50E4B35A-21EB-ED11-8849-000D3ADA93B4,United States of America,
1E1E0CBD-F7EC-ED11-8849-000D3ADA93B4,United States of America,
377DEF58-21EB-ED11-8849-0022489D9FCF,United States of America,
526C0E77-22EB-ED11-8849-0022489D9FCF,United States of America,
91704E56-21EB-ED11-8849-0022489FD093,United States of America,
64714E56-21EB-ED11-8849-0022489FD093,United States of America,
0296315B-21EB-ED11-8849-0022489FD80B,United States of America,
139ECE7B-22EB-ED11-8848-0022489FDB1D,United States of America,
4B6FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
9CCFAC7D-22EB-ED11-8849-000D3ADA93B4,United States of America,
CC4D5679-22EB-ED11-8849-0022489FD9A7,United States of America,
C44D5679-22EB-ED11-8849-0022489FD9A7,United States of America,
5AE4B35A-21EB-ED11-8849-000D3ADA93B4,United States of America,
E07CEF58-21EB-ED11-8849-0022489D9FCF,United States of America,
9E26B37A-22EB-ED11-8849-0022489FDDEE,United States of America,
0E6FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
7897315B-21EB-ED11-8849-0022489FD80B,United States of America,
E49F475C-21EB-ED11-8849-0022489FD9DD,United States of America,
906FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
916C0E77-22EB-ED11-8849-0022489D9FCF,United States of America,
A8714E56-21EB-ED11-8849-0022489FD093,United States of America,
73704E56-21EB-ED11-8849-0022489FD093,United States of America,
86714E56-21EB-ED11-8849-0022489FD093,United States of America,
2F893455-21EB-ED11-8849-0022489FD80B,United States of America,
87DAE6BB-9EBF-F011-BBD3-7C1E52766624,United States of America,
5196315B-21EB-ED11-8849-0022489FD80B,United States of America,
6D26B37A-22EB-ED11-8849-0022489FDDEE,United States of America,
E680315F-21EB-ED11-8848-000D3ABADD85,United States of America,
2696315B-21EB-ED11-8849-0022489FD80B,United States of America,
D196315B-21EB-ED11-8849-0022489FD80B,United States of America,
209ECE7B-22EB-ED11-8848-0022489FDB1D,United States of America,
698D4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
2D8E4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
B0D9B8F2-378A-F011-B4CC-6045BDE11116,United States of America,
381AC5ED-0202-F111-8407-7C1E523573E6,United States of America,
00502958-21EB-ED11-8849-000D3A680C8A,United States of America,
6F6FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
C3F1F57A-22EB-ED11-8848-000D3AB11D4F,United States of America,
D7F1F57A-22EB-ED11-8848-000D3AB11D4F,United States of America,
0D1E0CBD-F7EC-ED11-8849-000D3ADA93B4,United States of America,
39089DE2-61CD-ED11-B597-000D3ADA93B4,United States of America,
DE96315B-21EB-ED11-8849-0022489FD80B,United States of America,
B24D5679-22EB-ED11-8849-0022489FD9A7,United States of America,
018E4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
9F26B37A-22EB-ED11-8849-0022489FDDEE,United States of America,
41BADA5E-21EB-ED11-8848-000D3AB11D4F,United States of America,
B7F1F57A-22EB-ED11-8848-000D3AB11D4F,United States of America,
12714E56-21EB-ED11-8849-0022489FD093,United States of America,
82A99878-22EB-ED11-8849-0022489FD093,United States of America,
CA96315B-21EB-ED11-8849-0022489FD80B,United States of America,
349ECE7B-22EB-ED11-8848-0022489FDB1D,United States of America,
E31AD620-62CD-ED11-B597-0022489FDDCE,United States of America,
188E4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
F74F2958-21EB-ED11-8849-000D3A680C8A,United States of America,
1B6FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
97F1F57A-22EB-ED11-8848-000D3AB11D4F,United States of America,
217DEF58-21EB-ED11-8849-0022489D9FCF,United States of America,
FC003678-22EB-ED11-8849-0022489FC0D4,United States of America,
10013678-22EB-ED11-8849-0022489FC0D4,United States of America,
3896315B-21EB-ED11-8849-0022489FD80B,United States of America,
617A645D-21EB-ED11-8849-0022489FD9A7,United States of America,
747A645D-21EB-ED11-8849-0022489FD9A7,United States of America,
1EC2565D-21EB-ED11-8849-0022489FDDCE,United States of America,
A9E7695E-21EB-ED11-8849-0022489FDE79,United States of America,
D87FF674-22EB-ED11-8848-000D3AB11D4F,United States of America,
B1CFAC7D-22EB-ED11-8849-000D3ADA93B4,United States of America,
4D7DEF58-21EB-ED11-8849-0022489D9FCF,United States of America,
8BA99878-22EB-ED11-8849-0022489FD093,United States of America,
D73BB57A-22EB-ED11-8849-0022489FD80B,United States of America,
B89F475C-21EB-ED11-8849-0022489FD9DD,United States of America,
169C9F17-62CD-ED11-B597-0022489FDDEE,United States of America,
071E495C-21EB-ED11-8849-0022489FD093,United States of America,
F43BB57A-22EB-ED11-8849-0022489FD80B,United States of America,
D69F475C-21EB-ED11-8849-0022489FD9DD,United States of America,
37E4B35A-21EB-ED11-8849-000D3ADA93B4,United States of America,
7ACFAC7D-22EB-ED11-8849-000D3ADA93B4,United States of America,
88CFAC7D-22EB-ED11-8849-000D3ADA93B4,United States of America,
7D6FE258-21EB-ED11-8848-000D3AB11D4F,United States of America,
AF3BB57A-22EB-ED11-8849-0022489FD80B,United States of America,
7A7A645D-21EB-ED11-8849-0022489FD9A7,United States of America,
9A4D5679-22EB-ED11-8849-0022489FD9A7,United States of America,
8D8D4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
198E4B59-21EB-ED11-8849-0022489FDDEE,United States of America,
A92F3A2D-0202-F111-8407-7C1E523573E6,United States of America,
563CA093-0202-F111-8407-7C1E523573E6,United States of America,
A274B48F-E517-F111-8342-7C1E52364964,United States of America,
D41659B5-21EB-ED11-8848-000D3AB11D4F,United States of America,
1FAB04B5-21EB-ED11-8849-0022489FD623,United States of America,
4EC540B1-21EB-ED11-8849-0022489FDDCE,United States of America,
E0C540B1-21EB-ED11-8849-0022489FDDCE,United States of America,
8BA559AF-21EB-ED11-8848-000D3AB11D4F,United States of America,
DFFF0DB9-21EB-ED11-8849-0022489D9FCF,United States of America,
ACAB04B5-21EB-ED11-8849-0022489FD623,United States of America,
D105AFB4-21EB-ED11-8849-000D3ADA93B4,United States of America,
97E1EAB5-21EB-ED11-8849-0022489FD093,United States of America,
691EE4B4-21EB-ED11-8849-0022489FD80B,United States of America,
7620E4B4-21EB-ED11-8849-0022489FD80B,United States of America,
40646DB4-21EB-ED11-8849-0022489FD9A7,United States of America,
E1B788B2-21EB-ED11-8849-0022489FDE79,United States of America,
D1837EB1-22EB-ED11-8849-0022489FDE79,United States of America,
A9372DB2-21EB-ED11-8849-000D3A680C8A,United States of America,
7448B4AE-21EB-ED11-8849-000D3ADA93B4,United States of America,
F8192EA9-22EB-ED11-8849-000D3A680C8A,United States of America,
16FEBAB8-21EB-ED11-8849-0022489FD0DC,United States of America,
1A248DAA-22EB-ED11-8849-0022489FD80B,United States of America,
D7F4B6B6-21EB-ED11-8849-0022489FD9DD,United States of America,
6146F4AC-22EB-ED11-8848-0022489FDB1D,United States of America,
64C640B1-21EB-ED11-8849-0022489FDDCE,United States of America,
620EF1AE-21EB-ED11-8849-0022489FDDEE,United States of America,
B6D583AB-22EB-ED11-8849-0022489FDE79,United States of America,
53E9B0BA-21EB-ED11-8849-000D3ADA93B4,United States of America,
B0BDE8B3-22EB-ED11-8849-000D3ADA93B4,United States of America,
8F0EF1AE-21EB-ED11-8849-0022489FDDEE,United States of America,
D4817EB1-22EB-ED11-8849-0022489FDE79,United States of America,
E2D583AB-22EB-ED11-8849-0022489FDE79,United States of America,
296DE4AD-22EB-ED11-8849-000D3ADA93B4,United States of America,
C520E4B4-21EB-ED11-8849-0022489FD80B,United States of America,
C2F4B6B6-21EB-ED11-8849-0022489FD9DD,United States of America,
47C540B1-21EB-ED11-8849-0022489FDDCE,United States of America,
A7BDE8B3-22EB-ED11-8849-000D3ADA93B4,United States of America,
8CE1EAB5-21EB-ED11-8849-0022489FD093,United States of America,
09E2EAB5-21EB-ED11-8849-0022489FD093,United States of America,
7246F4AC-22EB-ED11-8848-0022489FDB1D,United States of America,
2B1846AB-21EB-ED11-8849-0022489FDDCE,United States of America,
430EF1AE-21EB-ED11-8849-0022489FDDEE,United States of America,
CBFBEBAD-22EB-ED11-8848-000D3ABADD85,United States of America,
11E1EAB5-21EB-ED11-8849-0022489FD093,United States of America,
7EFEBAB8-21EB-ED11-8849-0022489FD0DC,United States of America,
33AB04B5-21EB-ED11-8849-0022489FD623,United States of America,
B8D208B1-22EB-ED11-8848-000D3AB11D4F,United States of America,
D805AFB4-21EB-ED11-8849-000D3ADA93B4,United States of America,
6020E4B4-21EB-ED11-8849-0022489FD80B,United States of America,
1E17D6B0-22EB-ED11-8849-0022489FD9A7,United States of America,
18D683AB-22EB-ED11-8849-0022489FDE79,United States of America,
FCCB0327-33B3-F011-BBD2-7CED8D2EA61E,United States of America,
C0D3EBAE-21EB-ED11-8849-0022489FD80B,United States of America,
B63788B6-22EB-ED11-8849-0022489FDDCE,United States of America,
11D683AB-22EB-ED11-8849-0022489FDE79,United States of America,
2FE2EAB5-21EB-ED11-8849-0022489FD093,United States of America,
42AB04B5-21EB-ED11-8849-0022489FD623,United States of America,
341EE4B4-21EB-ED11-8849-0022489FD80B,United States of America,
22C640B1-21EB-ED11-8849-0022489FDDCE,United States of America,
D9837EB1-22EB-ED11-8849-0022489FDE79,United States of America,
AD8710AB-22EB-ED11-8848-000D3AB11D4F,United States of America,
CB8710AB-22EB-ED11-8848-000D3AB11D4F,United States of America,
FBBCE8B3-22EB-ED11-8849-000D3ADA93B4,United States of America,
AFD33CAA-22EB-ED11-8849-0022489FD093,United States of America,
29C640B1-21EB-ED11-8849-0022489FDDCE,United States of America,
530EF1AE-21EB-ED11-8849-0022489FDDEE,United States of America,
B18825B8-21EB-ED11-8849-000D3A680C8A,United States of America,
73BDE8B3-22EB-ED11-8849-000D3ADA93B4,United States of America,
CE1DE4B4-21EB-ED11-8849-0022489FD80B,United States of America,
9E5507B3-21EB-ED11-8849-0022489D9FCF,United States of America,
A49180B0-22EB-ED11-8849-0022489FD623,United States of America,
971659B5-21EB-ED11-8848-000D3AB11D4F,United States of America,
5F6DE4AD-22EB-ED11-8849-000D3ADA93B4,United States of America,
02BDE8B3-22EB-ED11-8849-000D3ADA93B4,United States of America,
1840BCB0-21EB-ED11-8849-0022489FD9DD,United States of America,
A84FC4AA-22EB-ED11-8849-0022489FDDEE,United States of America,
B5B788B2-21EB-ED11-8849-0022489FDE79,United States of America,
1368C12C-8EB8-F011-BBD2-7C1E522003EB,United States of America,
198D609C-22EB-ED11-8849-0022489FC0D4,United States of America,
1B021292-21EB-ED11-8849-0022489FD093,United States of America,
E7011292-21EB-ED11-8849-0022489FD093,United States of America,
44B82E9E-22EB-ED11-8849-0022489FD623,United States of America,
78B00191-21EB-ED11-8849-0022489FD80B,United States of America,
5E8D5198-22EB-ED11-8849-0022489FDDCE,United States of America,
CCD9499E-22EB-ED11-8849-0022489FDDCE,United States of America,
7B080B99-22EB-ED11-8848-000D3AB11D4F,United States of America,
72BA008F-21EB-ED11-8849-0022489D9FCF,United States of America,
8D8D609C-22EB-ED11-8849-0022489FC0D4,United States of America,
F939339E-22EB-ED11-8849-0022489FD9A7,United States of America,
D2714F93-21EB-ED11-8849-0022489FDDCE,United States of America,
1EDA499E-22EB-ED11-8849-0022489FDDCE,United States of America,
78DA499E-22EB-ED11-8849-0022489FDDCE,United States of America,
CC197799-22EB-ED11-8849-0022489FDE79,United States of America,
CF34AD90-21EB-ED11-8849-000D3ADA93B4,United States of America,
E0176C90-21EB-ED11-8849-0022489FC0D4,United States of America,
35186C90-21EB-ED11-8849-0022489FC0D4,United States of America,
EB8A9398-22EB-ED11-8849-0022489FD80B,United States of America,
E1D9499E-22EB-ED11-8849-0022489FDDCE,United States of America,
CE011292-21EB-ED11-8849-0022489FD093,United States of America,
5F734F93-21EB-ED11-8849-0022489FDDCE,United States of America,
19DA499E-22EB-ED11-8849-0022489FDDCE,United States of America,
046B3698-22EB-ED11-8849-0022489FD623,United States of America,
BEB00191-21EB-ED11-8849-0022489FD80B,United States of America,
7CDA499E-22EB-ED11-8849-0022489FDDCE,United States of America,
83969396-21EB-ED11-8848-000D3AB11D4F,United States of America,
91969396-21EB-ED11-8848-000D3AB11D4F,United States of America,
F2070B99-22EB-ED11-8848-000D3AB11D4F,United States of America,
43BB008F-21EB-ED11-8849-0022489D9FCF,United States of America,
B0011292-21EB-ED11-8849-0022489FD093,United States of America,
DC8A9398-22EB-ED11-8849-0022489FD80B,United States of America,
D639339E-22EB-ED11-8849-0022489FD9A7,United States of America,
63197799-22EB-ED11-8849-0022489FDE79,United States of America,
F3197799-22EB-ED11-8849-0022489FDE79,United States of America,
83363E94-21EB-ED11-8849-000D3A680C8A,United States of America,
6FB74384-C78B-EF11-AC21-000D3AB659D2,United States of America,
5E34AD90-21EB-ED11-8849-000D3ADA93B4,United States of America,
FE011292-21EB-ED11-8849-0022489FD093,United States of America,
F06A3698-22EB-ED11-8849-0022489FD623,United States of America,
83724F93-21EB-ED11-8849-0022489FDDCE,United States of America,
DF714F93-21EB-ED11-8849-0022489FDDCE,United States of America,
EB197799-22EB-ED11-8849-0022489FDE79,United States of America,
99080B99-22EB-ED11-8848-000D3AB11D4F,United States of America,
AD714F93-21EB-ED11-8849-0022489FDDCE,United States of America,
